Date,Value (kWh),day_of_week,notes,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit
2018-01-28,0.308,6,weekend,28,68,61.8,53,63,56.3,43,100,83.8,55,13,8.0,0,30.2,30.1,30.1,0.49
2018-01-29,0.259,0,weekday,29,67,54.3,44,41,33.1,29,73,48.1,25,18,10.0,3,30.4,30.3,30.2,0.0
2018-01-30,0.228,1,weekday,30,61,48.8,39,37,31.2,27,73,53.2,28,12,6.5,3,30.4,30.3,30.2,0.0
2018-01-31,0.775,2,weekday,31,71,56.0,37,56,46.3,34,100,72.9,45,14,7.5,0,30.2,30.0,29.9,0.0
2018-02-01,0.239,1,weekday,1,79,66.0,54,62,56.0,45,100,72.5,48,12,5.9,0,30.1,29.9,29.9,0.0
2018-02-02,0.284,4,weekday,2,61,54.3,48,51,33.6,26,75,47.0,31,25,14.3,6,30.3,30.2,30.1,0.0
2018-02-03,0.251,4,weekday,3,55,50.5,45,55,44.4,28,100,81.8,46,13,7.6,3,30.2,30.0,29.8,0.0
2018-02-04,0.304,0,weekday,4,66,61.2,56,63,59.4,55,100,94.1,84,17,6.7,0,30.0,29.9,29.8,0.04
2018-02-05,0.265,2,weekday,5,60,56.2,50,57,51.9,47,100,85.7,70,12,8.1,3,30.1,30.0,29.9,0.0
2018-02-06,0.367,5,vacation,6,75,66.7,57,70,65.1,56,100,94.7,82,16,8.6,0,30.0,29.9,29.9,0.02
2018-02-07,0.261,0,weekday,7,56,45.2,43,55,43.5,40,100,93.9,89,18,13.5,8,30.3,30.1,29.9,0.18
2018-02-08,0.221,3,weekday,8,57,48.7,38,49,41.5,35,93,76.9,59,16,6.0,0,30.3,30.2,30.1,0.19
2018-02-09,0.259,6,weekend,9,71,62.4,54,66,57.3,47,100,83.6,72,15,5.8,0,30.1,30.0,29.9,0.0
2018-02-10,0.2769999999999999,1,weekday,10,71,64.2,48,68,63.2,48,100,96.7,84,12,4.9,0,29.9,29.8,29.7,0.98
2018-02-11,0.273,4,weekday,11,47,40.9,38,47,36.2,30,100,83.7,70,18,14.3,8,30.1,30.0,29.8,0.69
2018-02-12,0.556,6,weekend,12,46,41.1,36,41,36.5,31,93,83.8,73,14,10.3,8,30.3,30.2,30.1,0.0
2018-02-13,0.547,1,weekday,13,52,47.4,44,51,45.6,40,100,93.5,85,10,6.2,0,30.3,30.3,30.2,0.0
2018-02-14,0.3379999999999999,2,weekday,14,79,67.3,52,69,63.9,52,100,89.7,66,12,6.8,0,30.2,30.1,30.0,0.6
2018-02-15,0.237,3,weekday,15,80,72.9,69,68,65.9,62,93,79.7,56,15,8.9,3,30.1,30.0,29.9,0.01
2018-02-16,0.3,4,weekday,16,79,71.1,65,67,65.1,60,97,82.1,64,14,6.1,0,30.0,30.0,29.9,0.0
2018-02-17,0.346,5,weekend,17,76,65.8,59,67,60.5,53,97,83.2,69,16,5.9,0,30.0,30.0,29.9,0.0
2018-02-18,0.389,6,weekend,18,77,67.3,59,67,62.5,55,93,84.7,69,18,11.1,6,30.0,30.0,29.9,0.0
2018-02-19,0.657,0,weekday,19,80,73.3,70,69,66.3,64,91,79.4,58,22,14.9,10,29.9,29.9,29.8,0.0
2018-02-20,0.315,1,weekday,20,79,74.5,71,70,68.8,67,87,82.2,72,20,14.6,8,30.0,29.9,29.8,0.0
2018-02-21,0.308,2,weekday,21,75,62.9,51,73,61.6,50,100,95.6,87,15,9.2,0,30.1,30.0,29.9,0.13
2018-02-22,0.276,3,weekday,22,70,60.0,51,68,58.8,50,100,95.8,90,9,5.2,0,30.1,30.1,30.0,1.61
2018-02-23,0.2319999999999999,4,weekday,23,79,68.5,57,70,64.9,57,100,89.5,64,20,8.9,0,30.1,30.0,29.9,0.1
2018-02-24,0.292,5,weekend,24,80,74.9,73,71,68.9,64,93,82.2,58,20,9.5,0,29.9,29.8,29.7,0.01
2018-02-25,0.363,6,weekend,25,73,60.1,55,71,58.1,51,100,93.3,84,20,8.9,0,29.9,29.9,29.8,0.17
2018-02-26,0.42,0,weekday,26,70,59.9,54,58,55.5,53,100,86.8,61,14,8.3,5,30.1,30.0,29.9,1.0
2018-02-27,0.267,1,weekday,27,81,68.1,60,70,64.2,58,97,87.9,62,22,11.8,6,30.0,29.9,29.9,0.0
2018-02-28,0.3289999999999999,2,weekday,28,83,75.8,73,70,68.1,63,90,78.1,56,21,11.0,5,29.9,29.8,29.6,0.0
2018-03-01,1.59,2,weekday,1,79,70.7,61,69,59.6,52,90,70.0,40,29,12.2,5,30.1,29.9,29.6,0.0
2018-03-02,0.237,5,weekend,2,72,63.0,56,56,54.1,52,93,74.0,51,14,7.2,0,30.2,30.1,30.1,0.01
2018-03-03,0.296,5,weekend,3,76,64.0,51,61,53.5,47,93,70.8,48,18,9.8,0,30.1,30.1,30.0,0.0
2018-03-04,0.396,1,weekday,4,76,70.2,65,67,65.2,62,97,84.3,71,21,13.3,6,30.0,29.9,29.8,0.0
2018-03-05,0.353,3,weekday,5,80,73.7,68,70,64.1,44,91,73.4,42,18,8.4,5,29.9,29.8,29.7,0.02
2018-03-06,0.387,6,weekend,6,73,63.7,55,43,31.6,21,59,33.1,16,17,9.4,3,30.1,29.9,29.9,0.0
2018-03-07,0.307,1,weekday,7,66,56.6,49,35,28.3,23,53,34.7,25,16,8.9,3,30.2,30.1,30.1,0.0
2018-03-08,0.385,4,weekday,8,66,56.0,48,43,35.5,31,71,48.2,28,14,7.4,3,30.2,30.1,30.0,0.0
2018-03-09,0.2339999999999999,0,weekday,9,72,61.4,45,60,51.0,42,93,70.7,46,20,8.5,0,30.0,29.9,29.8,0.0
2018-03-10,0.242,2,weekday,10,82,72.7,66,70,67.0,62,97,83.0,58,17,7.2,0,29.8,29.7,29.6,0.0
2018-03-11,1.02,5,weekend,11,79,71.6,61,70,61.6,37,93,72.3,40,26,12.5,0,30.0,29.8,29.6,0.0
2018-03-12,0.51,0,weekday,12,66,56.9,48,41,38.1,35,66,50.4,36,20,9.5,0,30.2,30.1,30.0,0.01
2018-03-13,0.297,1,weekday,13,71,57.0,44,44,39.1,32,89,56.3,27,10,3.4,0,30.2,30.1,30.1,0.0
2018-03-14,0.313,2,weekday,14,71,58.0,44,48,40.0,35,82,54.9,28,12,4.4,0,30.2,30.1,30.1,0.0
2018-03-15,0.3429999999999999,3,weekday,15,74,62.9,47,62,53.1,46,100,72.9,44,18,9.0,0,30.1,29.9,29.8,0.0
2018-03-16,0.346,4,weekday,16,84,74.5,67,68,66.4,63,90,77.1,53,13,8.6,5,29.8,29.8,29.7,0.0
2018-03-17,0.417,5,weekend,17,82,74.1,70,70,68.1,64,93,82.2,58,16,7.6,3,29.9,29.8,29.7,0.0
2018-03-18,0.382,6,weekend,18,84,74.3,68,70,68.3,67,100,82.7,61,15,4.4,0,29.8,29.7,29.6,0.0
2018-03-19,1.21,0,weekday,19,85,74.5,67,70,53.5,32,96,59.5,15,17,9.1,5,29.7,29.6,29.5,0.0
2018-03-20,1.187,1,weekday,20,72,62.3,53,43,40.1,38,64,45.4,30,16,10.8,5,29.9,29.9,29.7,0.0
2018-03-21,0.295,2,weekday,21,76,61.8,46,48,39.9,28,83,50.0,19,10,4.3,0,30.1,30.0,30.0,0.0
2018-03-22,0.313,3,weekday,22,75,63.3,50,55,50.3,46,93,65.7,38,20,9.6,0,30.2,30.1,30.1,0.0
2018-03-23,0.602,4,weekday,23,80,69.5,55,64,58.8,54,97,70.9,45,22,10.8,0,30.1,30.0,29.9,0.0
2018-03-24,1.379,5,weekend,24,82,74.1,70,67,65.6,64,87,75.2,58,15,10.0,7,29.9,29.8,29.8,0.0
2018-03-25,0.3329999999999999,6,weekend,25,84,72.5,65,69,66.5,63,100,82.8,55,22,8.6,0,29.9,29.8,29.8,0.0
2018-03-26,0.836,0,weekday,26,83,74.6,69,69,67.5,63,97,79.7,53,25,15.6,6,29.9,29.8,29.8,0.0
2018-03-27,2.678,1,weekday,27,82,74.3,73,71,68.9,66,93,83.5,58,21,13.7,9,29.9,29.9,29.8,0.0
2018-03-28,0.556,2,weekday,28,77,69.8,65,73,67.2,64,100,91.7,76,24,10.2,0,29.8,29.7,29.6,0.04
2018-03-29,1.019,3,weekday,29,80,67.8,60,66,62.1,58,100,84.2,47,18,7.5,0,29.9,29.7,29.6,2.89
2018-03-30,0.242,4,weekday,30,77,67.0,58,63,51.8,47,87,60.5,37,15,9.2,0,30.1,30.1,30.0,0.0
2018-03-31,0.253,5,weekend,31,79,67.3,55,61,57.1,52,100,72.8,47,18,7.0,0,30.1,30.0,29.9,0.0
2018-04-01,0.301,3,weekday,1,81,70.3,61,67,62.3,60,100,78.0,52,15,7.2,0,29.9,29.9,29.8,0.0
2018-04-02,3.12,6,weekend,2,84,74.8,69,69,67.5,65,96,79.5,53,21,9.1,3,29.8,29.8,29.7,0.0
2018-04-03,0.316,6,weekend,3,85,76.8,69,70,67.5,62,87,73.7,55,20,11.2,3,29.9,29.7,29.6,0.0
2018-04-04,0.374,2,weekday,4,73,64.0,55,64,43.4,33,90,51.6,25,23,14.8,6,30.1,30.0,29.9,0.01
2018-04-05,0.715,4,weekday,5,73,64.8,53,67,56.1,44,93,74.0,61,17,11.3,0,30.1,30.0,29.8,0.0
2018-04-06,0.351,0,weekday,6,80,74.6,70,71,69.1,67,93,83.3,71,14,10.0,5,29.8,29.7,29.6,0.0
2018-04-07,1.555,2,weekday,7,74,61.2,48,71,58.9,44,100,91.7,83,20,10.5,0,29.9,29.7,29.6,0.29
2018-04-08,0.307,5,weekend,8,57,50.5,46,53,45.6,41,89,83.3,77,15,7.6,0,29.9,29.8,29.7,0.0
2018-04-09,0.304,1,weekday,9,64,58.3,54,58,55.2,52,100,89.6,78,13,8.1,3,30.1,29.9,29.7,0.01
2018-04-10,0.276,3,weekday,10,78,65.7,54,55,49.6,46,90,59.9,34,14,8.8,0,30.2,30.1,30.1,0.02
2018-04-11,0.267,6,weekend,11,80,65.0,48,57,50.0,46,96,62.5,32,14,6.0,0,30.1,30.1,29.9,0.0
2018-04-12,0.305,1,weekday,12,82,71.4,58,67,62.5,57,100,75.4,52,22,12.4,3,29.9,29.8,29.7,0.0
2018-04-13,0.313,4,weekday,13,83,77.5,72,73,70.3,67,87,78.8,58,20,14.2,8,29.7,29.6,29.5,0.0
2018-04-14,0.319,5,weekend,14,79,61.0,51,72,50.4,35,97,71.0,33,28,12.5,0,29.9,29.8,29.6,0.28
2018-04-15,0.2769999999999999,6,weekend,15,69,57.0,47,42,34.6,30,71,46.3,23,20,9.9,0,30.1,30.0,29.9,0.17
2018-04-16,0.267,0,weekday,16,80,63.8,45,52,43.1,37,90,52.8,24,14,6.1,0,30.2,30.1,30.0,0.0
2018-04-17,0.321,1,weekday,17,83,71.8,61,63,57.9,53,87,64.6,37,17,11.5,5,30.0,29.9,29.8,0.0
2018-04-18,0.29,2,weekday,18,81,73.3,68,67,64.3,63,90,74.3,56,13,6.8,0,30.0,29.9,29.8,0.0
2018-04-19,2.1630000000000003,3,weekday,19,77,68.9,60,61,43.3,36,73,41.4,27,17,10.8,5,30.2,30.1,30.0,0.0
2018-04-20,0.3429999999999999,4,weekday,20,67,59.6,52,53,46.4,41,81,62.4,49,16,10.0,3,30.2,30.1,30.0,0.0
2018-04-21,0.307,5,weekend,21,73,67.9,59,70,64.1,53,100,87.8,78,20,11.3,0,30.0,29.9,29.8,0.0
2018-04-22,0.3779999999999999,6,weekend,22,72,65.1,58,69,58.8,52,100,81.7,51,17,9.8,3,29.9,29.9,29.8,1.12
2018-04-23,0.327,0,weekday,23,79,66.3,51,55,52.0,49,96,63.6,38,17,6.3,0,30.0,29.9,29.8,0.0
2018-04-24,0.675,1,weekday,24,85,71.5,56,61,57.8,55,97,65.8,38,9,3.0,0,30.0,29.9,29.9,0.0
2018-04-25,1.3769999999999998,2,weekday,25,85,73.4,61,65,60.8,53,97,67.1,44,18,6.2,0,30.0,29.9,29.8,0.0
2018-04-26,0.698,3,weekday,26,77,65.2,54,54,49.3,45,83,58.9,32,14,8.4,0,29.9,29.9,29.8,0.0
2018-04-27,0.3389999999999999,4,weekday,27,80,67.2,55,54,51.9,48,89,61.3,35,10,5.0,0,30.0,29.9,29.9,0.0
2018-04-28,1.52,5,weekend,28,83,70.8,57,60,54.4,49,93,60.7,31,13,3.5,0,30.0,29.9,29.9,0.0
2018-04-29,0.6679999999999999,6,weekend,29,82,71.0,59,63,57.5,53,97,66.1,37,20,7.8,0,30.0,30.0,29.9,0.0
2018-04-30,0.321,0,weekday,30,80,69.8,56,66,62.8,56,100,79.8,52,21,11.0,0,30.0,30.0,29.9,0.0
2018-05-01,0.925,4,weekday,1,80,74.1,70,70,68.6,66,93,82.9,69,22,13.9,7,29.9,29.9,29.9,0.0
2018-05-02,1.045,0,weekday,2,85,78.3,74,74,70.9,69,87,78.3,63,23,14.5,8,29.9,29.9,29.9,0.0
2018-05-03,0.2769999999999999,0,weekday,3,86,79.0,75,72,70.6,69,90,76.3,57,21,14.4,10,29.9,29.9,29.9,0.0
2018-05-04,0.54,3,weekday,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0
2018-05-05,0.59,5,weekend,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33
2018-05-06,0.591,1,weekday,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1
2018-05-07,1.504,3,weekday,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0
2018-05-08,2.7,6,weekend,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0
2018-05-09,2.097,2,weekday,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0
2018-05-10,1.307,4,weekday,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0
2018-05-11,1.7619999999999998,0,weekday,11,89,79.8,72,71,68.2,64,93,70.0,45,20,10.9,3,29.9,29.9,29.8,0.0
2018-05-12,2.43,2,weekday,12,88,79.5,74,73,71.8,70,93,78.5,57,20,11.0,3,29.9,29.9,29.8,0.0
2018-05-13,1.558,6,weekend,13,90,80.6,71,74,71.9,70,100,77.0,53,18,8.2,0,29.9,29.9,29.8,0.0
2018-05-14,3.3960000000000004,0,weekday,14,91,80.3,70,74,68.9,60,100,71.5,35,17,6.7,0,29.9,29.9,29.8,0.0
2018-05-15,2.187,1,weekday,15,92,81.0,66,72,66.4,60,100,65.2,34,10,4.4,0,29.9,29.8,29.7,0.0
2018-05-16,1.899,2,weekday,16,94,82.2,69,71,65.1,58,96,60.0,30,12,5.1,0,29.9,29.8,29.7,0.0
2018-05-17,2.132,3,weekday,17,96,84.2,73,72,66.8,61,91,58.8,32,10,5.0,0,29.8,29.7,29.7,0.0
2018-05-18,2.108,4,weekday,18,93,82.0,74,73,70.6,66,97,70.7,42,15,8.7,0,29.8,29.7,29.7,0.0
2018-05-19,4.048,5,weekend,19,92,82.2,76,73,71.5,68,91,72.2,45,21,12.4,6,29.8,29.8,29.7,0.0
2018-05-20,1.721,6,weekend,20,85,76.3,68,76,72.4,68,100,88.2,63,25,10.8,0,29.9,29.9,29.8,0.0
2018-05-21,1.4380000000000002,0,weekday,21,84,74.3,68,76,70.7,68,100,89.2,65,14,5.6,0,29.9,29.9,29.8,1.06
2018-05-22,1.425,1,weekday,22,89,77.9,70,75,71.5,70,100,82.2,53,14,3.8,0,29.9,29.9,29.8,0.39
2018-05-23,1.003,2,weekday,23,83,76.2,71,76,71.8,69,100,87.3,69,10,5.1,0,29.9,29.9,29.9,0.16
2018-05-24,1.894,3,weekday,24,89,78.8,70,73,71.1,70,100,78.8,57,15,6.3,0,29.9,29.9,29.9,0.17
2018-05-25,1.5719999999999998,4,vacation,25,89,80.8,71,76,72.7,71,100,77.6,57,10,3.5,0,29.9,29.8,29.7,0.0
2018-05-26,0.55,5,vacation,26,93,80.4,69,76,72.4,69,100,78.8,49,29,8.9,0,29.8,29.7,29.6,0.03
2018-05-27,0.244,6,vacation,27,91,79.4,68,75,72.2,68,100,80.2,55,16,4.8,0,29.7,29.7,29.7,0.59
2018-05-28,0.505,0,vacation,28,92,83.0,73,75,72.5,70,100,73.1,48,9,3.2,0,29.7,29.7,29.6,0.0
2018-05-29,0.574,1,vacation,29,94,85.2,77,75,73.0,70,90,68.5,47,13,5.5,0,29.7,29.6,29.6,0.0
2018-05-30,0.521,2,vacation,30,93,83.7,73,75,73.1,72,100,72.1,50,14,7.8,3,29.7,29.7,29.6,0.0
2018-05-31,0.5770000000000001,3,vacation,31,94,84.7,75,76,74.2,73,94,72.0,52,16,10.2,0,29.8,29.7,29.7,0.0
2018-06-01,0.737,5,weekend,1,95,85.3,76,77,74.9,70,97,73.2,44,15,7.6,0,29.8,29.8,29.7,0.0
2018-06-02,0.544,1,weekday,2,95,86.1,78,77,75.1,73,96,71.4,49,10,6.6,3,29.8,29.8,29.7,0.0
2018-06-03,4.379,1,weekday,3,97,83.9,73,76,73.7,69,97,73.8,46,31,7.4,0,30.0,29.9,29.8,0.0
2018-06-04,4.114,4,weekday,4,92,82.8,73,77,72.9,71,96,73.3,54,13,5.1,0,29.9,29.9,29.8,0.01
2018-06-05,3.876,6,weekend,5,97,85.8,77,76,73.7,69,94,69.2,40,13,6.2,0,29.8,29.8,29.7,0.0
2018-06-06,3.574,2,weekday,6,95,83.3,77,80,74.8,71,97,77.6,46,16,5.2,0,29.8,29.7,29.7,0.0
2018-06-07,1.983,4,weekday,7,93,84.0,74,77,73.7,71,100,73.0,52,17,7.3,0,29.9,29.8,29.7,0.25
2018-06-08,2.081,0,weekday,8,95,83.9,75,76,72.2,67,96,70.8,41,16,5.5,0,30.0,29.9,29.9,0.0
2018-06-09,1.6840000000000002,3,weekday,9,92,82.5,73,76,72.5,68,100,73.7,48,22,6.0,0,30.0,29.9,29.9,0.0
2018-06-10,0.74,5,weekend,10,95,86.2,80,78,73.8,70,91,68.8,44,16,9.5,5,29.9,29.8,29.7,0.0
2018-06-11,3.1180000000000003,1,weekday,11,94,85.9,81,78,74.2,69,88,70.2,45,16,10.1,5,29.8,29.8,29.7,0.0
2018-06-12,1.947,3,weekday,12,96,86.8,81,77,74.0,70,88,67.5,43,18,9.7,6,29.9,29.8,29.8,0.0
2018-06-13,1.596,2,weekday,13,96,85.3,75,78,73.4,69,100,70.0,41,21,7.3,0,29.9,29.9,29.8,0.0
2018-06-14,3.5380000000000003,3,weekday,14,94,83.3,76,77,72.8,69,100,72.1,47,17,5.9,0,29.9,29.9,29.8,0.0
2018-06-15,2.629,4,weekday,15,92,84.0,74,77,73.9,72,100,73.3,54,20,8.8,0,29.9,29.8,29.8,0.0
2018-06-16,2.622,5,weekend,16,94,84.9,76,76,73.1,69,97,69.8,44,23,11.4,3,29.8,29.8,29.8,0.0
2018-06-17,4.173,6,weekend,17,87,79.9,77,80,77.4,75,100,92.2,77,26,10.1,0,29.8,29.8,29.8,0.07
2018-06-18,3.509,0,weekday,18,83,77.8,75,78,76.0,75,100,94.3,79,20,11.7,5,29.9,29.8,29.8,1.21
2018-06-19,2.569,1,weekday,19,81,77.0,74,78,75.8,73,100,95.7,88,21,12.3,5,29.8,29.8,29.7,2.42
2018-06-20,2.464,2,weekday,20,87,78.4,75,79,76.5,75,100,94.0,72,22,10.2,5,29.8,29.7,29.7,0.73
2018-06-21,3.22,3,weekday,21,88,80.6,76,79,77.1,76,100,89.5,67,8,4.4,0,29.8,29.8,29.8,1.43
2018-06-22,3.244,4,weekday,22,95,84.6,78,79,77.2,75,100,80.4,54,13,6.7,0,29.8,29.8,29.7,0.0
2018-06-23,1.665,5,weekend,23,94,84.7,77,78,76.3,75,96,77.2,54,18,9.0,0,29.8,29.7,29.7,0.0
2018-06-24,1.481,6,weekend,24,93,85.1,79,78,75.8,71,94,75.2,55,16,10.5,0,29.8,29.8,29.8,0.0
2018-06-25,3.568,0,weekday,25,90,83.5,76,79,76.3,73,96,79.6,59,22,10.1,5,29.9,29.9,29.8,0.0
2018-06-26,1.751,1,weekday,26,93,84.8,76,77,75.7,73,100,75.6,52,15,6.7,0,29.9,29.9,29.8,0.51
2018-06-27,3.207,2,weekday,27,95,86.0,78,77,74.9,71,94,71.3,49,16,6.1,0,29.9,29.9,29.8,0.0
2018-06-28,3.862,3,weekday,28,93,86.2,80,78,75.7,72,90,71.9,52,17,8.1,3,29.9,29.9,29.8,0.0
2018-06-29,3.606,4,weekday,29,95,86.0,79,78,75.3,72,94,71.9,49,15,8.7,3,29.9,29.9,29.8,0.01
2018-06-30,2.167,5,weekend,30,95,85.5,80,78,75.5,71,91,74.1,46,14,7.9,3,29.9,29.9,29.8,0.0
2018-07-01,1.398,6,weekend,1,96,86.0,76,77,75.1,71,97,71.6,44,16,7.8,0,29.9,29.8,29.8,0.0
2018-07-02,3.457,2,weekday,2,96,86.0,78,77,74.7,71,93,70.7,46,13,4.9,0,29.9,29.9,29.8,0.0
2018-07-03,4.484,2,weekday,3,96,84.7,76,78,73.8,70,100,72.1,46,17,7.1,0,29.9,29.8,29.8,0.0
2018-07-04,1.923,5,weekend,4,78,75.5,72,77,74.0,72,100,95.4,84,12,5.8,0,30.0,29.9,29.8,0.04
2018-07-05,1.945,0,weekday,5,93,82.0,72,76,73.5,71,100,77.8,49,16,6.7,0,30.1,30.0,29.9,4.15
2018-07-06,2.636,3,weekday,6,92,82.2,74,77,74.6,72,100,79.8,53,15,6.6,0,30.0,30.0,29.9,0.05
2018-07-07,1.471,5,weekend,7,93,80.9,74,76,74.7,73,100,83.2,52,14,5.6,0,30.0,29.9,29.9,0.03
2018-07-08,0.979,1,weekday,8,86,77.8,74,76,75.1,74,100,91.6,67,18,4.6,0,30.0,29.9,29.9,0.0
2018-07-09,2.655,4,weekday,9,86,79.3,75,78,75.3,72,100,88.2,69,13,3.5,0,30.1,30.0,30.0,0.19
2018-07-10,1.249,6,weekend,10,93,83.0,74,77,74.5,72,100,77.6,50,12,3.5,0,30.1,30.0,29.9,0.0
2018-07-11,2.892,2,weekday,11,96,84.9,77,78,75.3,71,96,74.8,44,12,4.8,0,30.0,29.9,29.9,0.0
2018-07-12,3.0810000000000004,4,weekday,12,95,84.1,78,77,75.3,72,96,76.3,49,16,5.3,0,30.0,29.9,29.9,0.0
2018-07-13,3.399,4,weekday,13,93,84.8,76,78,74.7,71,100,73.6,50,10,4.6,0,30.0,29.9,29.9,0.0
2018-07-14,2.532,5,weekend,14,93,84.9,77,78,75.7,73,96,75.2,52,13,5.4,0,30.0,29.9,29.9,0.0
2018-07-15,1.944,6,weekend,15,94,86.4,77,79,75.8,73,100,72.2,52,9,5.0,0,29.9,29.9,29.8,0.02
2018-07-16,1.2819999999999998,0,weekday,16,96,86.6,76,78,75.1,70,100,71.0,46,8,4.9,0,30.0,29.9,29.9,0.0
2018-07-17,2.07,1,weekday,17,96,85.6,78,78,75.2,71,96,73.6,44,10,6.3,3,30.0,29.9,29.9,0.0
2018-07-18,1.62,2,weekday,18,96,87.5,79,78,75.8,72,94,70.1,46,12,6.5,0,29.9,29.9,29.8,0.0
2018-07-19,2.143,3,weekday,19,98,87.0,80,78,75.8,70,94,71.9,40,12,7.3,3,29.8,29.8,29.8,0.0
2018-07-20,3.104,4,weekday,20,98,87.8,80,79,75.1,70,94,69.2,40,13,7.6,3,29.9,29.8,29.8,0.0
2018-07-21,2.007,5,weekend,21,98,88.0,81,79,76.0,71,94,70.0,42,10,6.5,3,29.9,29.9,29.8,0.0
2018-07-22,2.039,6,weekend,22,98,87.5,80,79,74.6,66,94,69.2,35,12,8.2,6,29.9,29.8,29.7,0.0
2018-07-23,1.733,0,weekday,23,100,88.7,80,79,73.6,68,91,64.2,35,12,7.2,3,29.8,29.8,29.7,0.0
2018-07-24,1.665,1,weekday,24,95,86.4,79,80,73.4,69,91,66.6,43,14,7.2,0,29.9,29.8,29.8,0.0
2018-07-25,1.715,2,weekday,25,96,85.2,75,73,69.6,65,91,62.8,36,14,4.6,0,29.9,29.9,29.8,0.0
2018-07-26,2.198,3,weekday,26,100,87.1,75,72,69.1,65,87,57.7,34,15,5.8,0,29.9,29.9,29.8,0.0
2018-07-27,2.397,4,weekday,27,99,87.3,76,72,69.5,66,85,58.1,35,12,4.8,0,29.9,29.9,29.9,0.0
2018-07-28,1.49,5,weekend,28,97,87.2,78,77,73.8,69,94,66.7,40,13,5.5,0,29.9,29.9,29.8,0.0
2018-07-29,1.966,6,weekend,29,98,88.2,80,79,74.3,69,94,66.2,39,14,5.7,0,29.9,29.9,29.8,0.0
2018-07-30,2.4733,0,weekday,30,97,87.7,80,78,75.3,69,91,68.4,40,15,6.3,3,29.9,29.8,29.8,0.0
2018-07-31,1.526,1,weekday,31,87,79.4,73,80,75.8,72,100,89.1,72,36,7.0,0,29.9,29.9,29.8,0.0
2018-08-01,1.183,0,weekday,1,94,82.5,72,75,69.0,63,100,68.5,38,12,4.8,0,29.9,29.8,29.8,1.56
2018-08-02,1.408,3,weekday,2,95,83.2,72,72,68.2,61,93,64.2,33,8,3.3,0,29.9,29.9,29.8,0.0
2018-08-03,1.707,3,weekday,3,94,83.8,74,74,70.5,64,94,67.4,37,14,5.8,0,29.9,29.9,29.8,0.0
2018-08-04,1.729,6,weekend,4,90,81.3,75,80,75.3,70,100,82.9,61,18,6.9,0,29.9,29.9,29.9,0.0
2018-08-05,0.942,1,weekday,5,91,82.7,74,77,74.9,72,100,78.8,53,16,7.6,0,30.0,30.0,29.9,0.04
2018-08-06,3.088,4,weekday,6,89,82.0,76,79,76.8,75,100,84.9,63,14,6.1,0,30.0,29.9,29.9,0.04
2018-08-07,1.768,6,weekend,7,93,82.3,76,79,76.0,71,100,82.9,49,17,4.9,0,30.0,29.9,29.8,0.47
2018-08-08,1.58,2,weekday,8,96,82.6,77,77,74.8,72,96,78.8,46,17,5.9,0,29.9,29.9,29.8,0.0
2018-08-09,1.179,5,weekend,9,94,82.3,75,79,76.2,73,100,83.6,51,23,4.5,0,29.9,29.9,29.8,0.0
2018-08-10,3.037,0,weekday,10,96,82.2,75,79,75.3,70,100,82.3,46,16,6.6,0,29.9,29.9,29.8,0.01
2018-08-11,3.274,3,weekday,11,91,80.3,75,79,77.0,74,100,90.1,63,22,5.7,0,29.9,29.9,29.9,0.0
2018-08-12,2.84,5,weekend,12,92,83.0,76,79,76.1,73,100,80.8,59,13,5.7,0,29.9,29.9,29.9,0.09
2018-08-13,3.3110000000000004,0,weekday,13,94,84.9,77,79,75.4,72,100,75.1,49,15,7.2,0,29.9,29.9,29.8,0.0
2018-08-14,1.57,1,weekday,14,95,84.4,75,78,75.1,72,100,75.4,47,15,9.1,3,29.9,29.9,29.8,0.0
2018-08-15,1.611,2,weekday,15,94,85.0,77,78,76.5,74,100,77.2,52,17,7.1,0,29.9,29.9,29.8,0.0
2018-08-16,2.445,3,weekday,16,97,85.9,77,79,76.9,71,100,75.8,47,17,6.4,0,30.0,29.9,29.9,0.0
2018-08-17,2.05,4,weekday,17,97,86.4,77,79,76.5,73,100,74.0,46,18,6.8,0,30.0,29.9,29.9,0.0
2018-08-18,1.652,5,weekend,18,96,86.6,79,78,76.5,73,94,73.3,47,16,6.3,0,29.9,29.9,29.8,0.0
2018-08-19,1.846,6,weekend,19,97,87.2,80,78,75.8,70,94,71.1,44,13,7.0,0,29.8,29.8,29.7,0.0
2018-08-20,1.976,0,weekday,20,96,86.8,81,78,76.5,75,91,73.0,51,17,7.3,0,29.9,29.9,29.8,0.0
